time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-7.782354298234794,-2.4275521455869518,19.99022668462092,6.149371014198785,0.511799440709086,0.0,-7.915727974689065,-2.057009201682065,3.4254320510355782,-0.0396481392467359,0.18221172968582872,0.0,413.62337144473304,412.3788049426844,411.75562959455465,413.761760011034
3.5400000000000027,-8.268271336324885,-2.5533846852798736,20.19518211895189,6.1465962489365555,0.5225554658875602,0.0,-8.282149503091098,-2.1373853534700973,3.404296768132707,-0.0646424566817321,0.17262084039776004,0.0,480.2268560061427,479.5269962422859,480.43488012610544,478.53431378480485
3.6000000000000028,-8.77442200495621,-2.6835987235580587,20.39522293425395,6.142383107842843,0.5328978880644231,0.0,-8.590371579878084,-2.203212804477143,3.2623756544210507,-0.08472614786434843,0.17187551708623416,0.0,442.9287420736168,442.89607355774524,441.42707085278266,439.7621401894515
3.660000000000003,-9.298367784887464,-2.8175862679225747,20.585020800726387,6.13752688007078,0.5438107193223045,0.0,-8.87543945032185,-2.2632259337940965,3.0631413009795003,-0.07427392537431914,0.1967211634498785,0.0,422.631307674916,424.80113044149107,422.71581743829944,423.6101545713035
3.720000000000003,-9.840970642302418,-2.955534314168568,20.76484590104898,6.133006276090995,0.555709301205729,0.0,-9.212139334896804,-2.3351430096991104,2.9292461405289343,-0.0775717043859562,0.2013064395082559,0.0,451.22805389004833,451.6359364904366,451.29197828432774,451.02126404742404
3.780000000000003,-10.405182094352458,-3.0981156561529644,20.938236816138268,6.12898079873111,0.5682224640851521,0.0,-9.595570916276332,-2.417594339807794,2.8480608504359313,-0.0517120620751316,0.22008474709354064,0.0,474.12285032186844,475.6031199970521,473.92649465795233,475.90721694309354
3.840000000000003,-10.991544855282815,-3.245401750299051,21.10474004326814,6.1255588972090695,0.5818471671634668,0.0,-9.950663908260788,-2.491900008696055,2.6999546673326456,-0.0706563074831939,0.23828262591236157,0.0,457.3387720416504,458.83544360055566,455.7400341513314,454.2205569080648
3.900000000000003,-11.60018480433868,-3.3973330141385745,21.263128120885426,6.121100174102988,0.5963755930758614,0.0,-10.338024325125781,-2.572437997035678,2.5770516964301344,-0.08285998535420624,0.24890173215495282,0.0,470.5135717363831,471.390035370513,472.04965097577974,471.1026574726657
3.960000000000003,-12.23097565863711,-3.553797850021249,21.41183298090458,6.115680335654897,0.6111672485684903,0.0,-10.689157783784822,-2.643076127258772,2.3775961442972675,-0.1126554312160656,0.24130963388324334,0.0,449.91483217325833,449.35956156539726,449.9585136989849,447.53177942396616
4.020000000000002,-12.882802842145853,-3.7144633744278597,21.547852518337518,6.109587639929867,0.625443273315474,0.0,-11.039220133805223,-2.712508560941107,2.154235584112627,-0.08548907587062485,0.23016133498468744,0.0,445.5727349382482,444.7163535852996,445.0989842007993,447.3082273950442
